,artist_name,song_name,lyrics
1270,제이유나 (J.UNA),오늘도 내 하루는,"오늘도 내 하루는
슬며시 다가와서
생각지도 못한
장난을 치곤해
왜 하필 오늘 아침에
아무 준비도 없이
내 방을 나왔는지
한참을 고민해
It's not about something
I can understand
생각치도 못한 하룰 보낸 내게
노래를 불러줘 song song song song
느낄 수 있게 your love love love love
Can’t think the word that I wanna say
금방이라도 울 것 같은 내게
노래를 불러줘 song song song song
느낄 수 있게 your love love love love
내 맘 언저리쯤에
누군가 살면 좋겠어
수많은 질문에
정답을 알려줄
지금 이 나이쯤엔
근사한 어른일 줄 알았는데
내 마음 하나 알지 못해
헤메이는 내 모습이 참 한심해
It's not about something
I can understand
생각지도 못한 하룰 보낸 내게
노래를 불러줘 song song song song
느낄 수 있게 your love love love love
Can’t think the word that I wanna say
금방이라도 울 것 같은 내게
노래를 불러줘 song song song song
느낄 수 있게 your love love love love
노래를 불러줘 song song song song
느낄 수 있게 your love love love love
내 맘 언저리쯤에
누군가 살면 좋겠어
수많은 질문에
정답을 알려줄"
1271,ColdoK,닮아,"니가 매일 보고 싶어도
보고 싶다고는 안 할 거야
밀당하고 싶은 건 아냐
그저 니가 소중한 것뿐야
천천히 다가가고 싶어
혹시 너 부담가질까 봐
내가 너의 모든 말투를 닮아
바보처럼 티가 나게 만들어
내가 너의 모든 표정을 닮아
널 좋아하는 마음 들키게 만들어
오직 나만 느낄 수 있게
이 설렘을 숨기고 싶은 걸
이기적일지도 몰라
너를 내가 혼자 다 가질래
그런데 요즘따라 이상해
너를 만날 때면 어느새
내가 너의 모든 말투를 닮아
바보처럼 티가 나게 만들어
내가 너의 모든 표정을 닮아
널 좋아하는 마음 들키게 만들어
내 맘 속은 어느새 너로
이미 가득 차 있나 봐
숨길 수 없나 봐
내 맘은 너로 깊이 중독돼버린 걸
내가 너의 모든 말투를 닮아
바보처럼 티가 나게 만들어
내가 너의 모든 표정을 닮아
널 좋아하는 마음 들키게 만들어
내가 나의 모든 애정을 담은
사랑하는 내 맘 이제 받아줘"
1272,모트 (Motte),한 뼘,"두근두근대는 소리가
너에게 들릴까 봐
거리를 둔 채
One Two Three 숨을 쉬어
너의 향기 너의 시선
미세하게 떨리는 내 손길
네게 닿을 때마다
나도 모르게
우후 우후
조금만 더 가까이 가고 싶은데
눈치가 빠르진 않을까
이미 알고 있지 않을까
갈까 말까
우후 우후
다시 한번 만지고 싶은데
어느새 나도 모르게
너와의 거리 한 뼘
너의 숨소리 들려
나를 잡아 끄는 건
너 뿐야
너와의 거리 한 뼘
나의 심장은 이미 너의
마음에 닿은 듯해
I'm already in love
예측할 수 없는 행동에
이렇게 또 웃게 돼
너의 눈빛에
One Two Three 빠져가
너의 미소 너의 노래
따뜻하게 담아 둔 그 밤에
네게 닿을 때마다
나도 모르게
우후 우후
이렇게 또 하나가 닮아 가겠지
잠깐의 설렘이 아니야
우린 이미 알고 있잖아
Call it true love
우후 우후
여전히 너만 바라보는게
전혀 이상하지 않아
너와의 거리 한 뼘
너의 숨소리 들려
나를 잡아 끄는 건
너 뿐야
너와의 거리 한 뼘
나의 심장은 이미 너의
마음에 닿은 듯해
I'm already in love
이렇게 물들어가
너의 모든 것 내 눈에 다 담아둘거야
다시 보고싶어 다시 안고 싶어져
이렇게 달려가
너와의 거리 한 뼘
너의 숨소리 들려
나를 잡아 끄는 건 너 뿐야
너와의 거리 한 뼘
나의 심장은 이미 너의
마음에 닿은 듯해
I'm already in love"
1273,박지우,Whisper,"When I saw your face
Everything was melting down
Oh is it love
A foolish question is chasing me
I don’t know
So whisper the words
floating in your tangled head
I don’t know
So whisper the words
floating in your tangled head
When I imagine you
There's a thing
I'm not sure about
It will be a blank
till I find it through your mouth
I don’t know
So whisper the words
floating in your tangled head
I don’t know
So whisper the words
floating in your tangled head
So whisper the words
floating in your tangled head
So whisper the words
floating in your tangled head"
1274,하성운,티격태격,"모든 게 못마땅해
대체 왜 그러는데
정말 싫어하는 것만 넌
골라서 내게 하는 것 같아
넌 왜 다시 만나도
변한 게 하나 없는 건데
밤새워 욕해도
끝이 없을 것만 같아
너와 난 우연히라도
마주치면 안 됐는데
티격대는 시간만 우린 몇 시간
하나도 맞는 게 없어서 답답한
내가 아는 모든 것들 중
유일하게 내 속을 뒤집는
니가 내 앞에 있어
Oh fine I’ll do it on my own
대체 왜 그러는데 넌
바람을 넣고 있어
내 이름이 너의
입술에서 나오는 것도
니 그 아니꼬운 말투
맘에 드는 게 없는데
자꾸만 조금씩
니가 더 생각나는 것 같아
티격대는 시간만 우린 몇 시간
하나도 맞는 게 없어서 답답한
그런 네게 왜 이러는지
너의 모습이 조금씩 내게
들어오는 것 같아
삐걱대는 우리 둘이 만든 이야기
어쩌면 말도 안 될 얘기가
어떻게든 흘러가더니
너와 내가 이렇게 되었다니
전혀 어울리지도 않았는데
티격대는 시간만 우린 몇 시간
하나도 맞는 게 없어서 답답한
그런 네게 왜 이러는지
너의 모습이 조금씩 내게
들어오는 것 같아
Oh fine I’ll do it on my own"
1275,하진 (HAJIN),UP,"Watching all things around
fall apart
Things I never thought it
could happen but
What ever
Maybe everybody’s gonna like
have their doubts
I could be the one
who’s being talked about
What ever woah
I’m falling down
Into the ground
But I’ll get up and fight again
Up and fight again
Through the fire
Threw me to the flame
Tell me do I get up
and fight again
Up and fight again
Took me to the ground
Watched me on the ground
Tell me do I get up
and fight again
Up and fight again
Never really thought I’d be
Thinking this
No one’s gonna save me
And my dignity
I got this I got this
Maybe everybody’s gonna like
have their doubts
I could be the one
who’s being talked about
What ever woah
I’m falling down
Into the ground
But I’ll get up and fight again
Up and fight again
Through the fire
Threw me to the flame
Tell me do I get up
and fight again
Up and fight again
Took me to the ground
Watched me on the ground
Tell me do I get up
and fight again
Up and fight again
Something about this makes me frown
Wanna just pick my things and go
Something about this makes me frown
Wears me down
Pins me down
Something about this makes me frown
Wanna just pick my things and go
Woah
I better cut these strings that
pull me down
Let me go
I don’t want to stay for a minute
Set me from this hell
Through the fire
Threw me to the flame
Tell me do I get up
and fight again
Up and fight again
Took me to the ground
Watched me on the ground
Tell me do I get up
and fight again
Up and fight again
Something about this makes me frown
Wanna just pick my things and go
Something about this makes me frown
Wears me down
Pins me down
Something about this makes me frown
Wanna just pick my things and go
Woah
I better cut these strings that
pull me down"
1276,조정석,좋아좋아,"처음 널 만나는 날
노란 세 송이 장미를 들고
룰루랄라 신촌을 향하는
내 가슴은 마냥 두근두근
생머리 휘날리며
나를 향해 손을 흔드는 너
머리에서 발 끝까지
나를 사로잡네 이야에로
니가 좋아 너무 좋아
내 모든걸 주고 싶어
너에게만은 내 마음
난 꾸미고 싶지 않아
언제까지 너와 함께 있을 거야 예
룰루랄라 신촌을 누비는
내 마음은 마냥 이야에로
여보세요 나의 천사
어떻게 내 마음을 훔쳤나요
괜찮아요 나의 천사 가져간
내 마음을 고이 간직해줘요
니가 좋아 너무 좋아
내 모든걸 주고 싶어
너에게만은 내 마음
난 꾸미고 싶지 않아
니가 좋아 너무 좋아
내 모든걸 주고 싶어
너에게만은 내 마음
난 꾸미고 싶지 않아
언제까지 너와 함께 있을 거야 음"
1277,제이유나 (J.UNA),Butterfly,"도망칠 줄 알았어
그대가 날아올 땐
이상한 이끌림에
내 맘이 스며들 때
I know you’re gonna
hurt hurt my feeling
왜 너 맘대로 내 맘을 어질러
굳게 닫아놓은 문을 열고서
그대로 나를 떠나가겠지
That's why I’m trying to
Hurt your feeling
find all your sin and try to
run with all the power
매일 밤 널 잊어보려 온 힘을 다하고
몇십 번을 다짐해도
너는 결국 날아가겠지
like a butterfly
너는 결국 날아가겠지
like a butterfly
너는 결국 날아가겠지
like a butterfly
I wanna hate you with all my heart
한참을 고민해봐도
like a butterfly
온 힘을 다하고
몇십 번을 다짐해도
너는 결국 날아가겠지
like a butterfly
또 매일 적은 일기장에
네 얘기가 가득해서
머리 속에선 I know
근데 맘은 끌리는 걸
I know you’re gonna
hurt hurt my feeling
왜 너 맘대로 내 맘을 어질러
굳게 닫아놓은 문을 열고서
그대로 나를 떠나가겠지
That's why I’m trying to
Hurt your feeling
find all your sin and try to
run with all the power
매일 밤 널 잊어보려 온 힘을 다하고
몇십 번을 다짐해도
너는 결국 날아가겠지
That's why I’m trying to
Hurt your feeling
find all your sin and try to
run with all the power
매일 밤 널 잊어보려 온 힘을 다하고
몇십 번을 다짐해도
너는 결국 날아가겠지
like a butterfly
너는 결국 날아가겠지
like a butterfly
너는 결국 날아가겠지
like a butterfly
I wanna hate you with all my heart
한참을 고민해봐도
like a butterfly
온 힘을 다하고
몇십 번을 다짐해도
너는 결국 날아가겠지
like a butterfly"
1278,조이 (JOY),왜 사랑은 언제나 쉽지 않을까? (바른연애 길잡이 X 조이 (JOY)),"사실 난 아직 잘 모르겠어
내 맘이 하는 말인데 그게 참 어려워
조금만 내게 시간을 줘
너와 나의 짧은 대화가 조금 아쉬워
솔직히 아직 두려운 걸
너를 만나 변한 내 모습도
Baby
왜 사랑은 언제나 쉽지 않을까
내 맘이 서툴러 그런 걸까
저 멀리 나를 향해 웃는 너를 보며
또 어색한 인사를 건네 바보처럼
사실 난 아직도 모르겠어
너의 맘을 다 알고 싶어
매일 궁금한 걸
조금씩 커진 이 마음을
혹시 너에게 들킬까
난 조심스러운 걸
이렇게 너를 떠올리면 난
조용한 맘이 어지러워져
Baby
왜 사랑은 언제나 쉽지 않을까
내 맘이 서툴러 그런 걸까
저 멀리 나를 향해 웃는 너를 보며
또 어색한 인사를 건네 바보처럼
날 보며 흔들리던 네 눈빛이
자꾸 머릿속에 맴돌아서
정말 넌 날 헷갈리게 하는 것 같아
이제 그만 내 맘을 전할까
왜 사랑은 언제나 쉽지 않을까
너도 나와 같은 마음인 걸까
그대로 조금씩 천천히 내게 다가와
난 나의 마음을 전할게 너를 사랑해"
1279,최유리,바람,"울지 않을래 슬퍼지지 않게
더는 아픈 말 없게 나 이제
사랑한단 맘으로만 가득하게
난 한 치 앞을 봐 우리는 왜 대체
놓여버린 아픔에만 무게를 두려는지
나와는 다른 마음일런지
가난하게 사랑받고만 싶어
깊은 마음에 기뻐하게
가난하게 사랑을 받고만 싶어
나는
난 한 치 앞을 봐 이미 우리는 다
놓여버린 말들에만 무게를 두었기에
아쉬움만 보인 거지
가난하게 사랑받고만 싶어
깊은 마음에 기뻐하게
가난하게 사랑을 받고만 싶어
이게 따분해질 일인가요
내가 그래 너를 바라다볼 때
난 사랑에 목이 말라있어
아픈 말 다 잊을 땐 날 찾아와"
1280,딘딘 (DINDIN),직진,"직진 직진 직진 내 삶의 motto 이자
모터는 바로 직진
엔진은 오로지 D 멈추는 짓
배운 적 없지 My G Get that money
들이 받아 싹 다 인생 짧아
땡길 수 있을 때 땡겨 Jack pot
모두 아니라 해도 난 챙길 거야 한탕
무식 걍 돈 많은 게 다야
물 불 용궁 어디든
너 원하는 게 있다면 정신줄
놓고 뛰어드는 거지 뭐
돈 보다 무서울 게 대체 어디 있어
아 사랑 그거 참 독한 놈이지
한번 빠지면 잘 못 나오는 독이지
눈에 보이는 게 없거든 돈 사랑
참 지독하게 같거든 돈 사랑
한번일지도
모르는 기회를 향해 Let’s go
빨라진 Heartbeat
본능을 믿고 달려 직진
앞으로 앞으로 가 직진
앞으로 앞으로 가 직진
멈출 생각 없어 난 Movin
Yeah 다 들이받아야 돼
앞으로 앞으로 가 직진
앞으로 앞으로 가 직진
멈출 생각 없어 난 Movin
Yeah 난 더 빨리 가야 해
바닥부터 여기까지 Switch it up
눈치 무시 멸시 따위 가볍게 피식
반대로 미친 척하고 받아버림 돼
참 쉽지 life is easy
아 사랑 그거 참 독한 놈이지
한번 빠지면 잘 못 나오는 독이지
눈에 보이는 게 없거든 돈 사랑
참 지독하게 같거든 돈 사랑
한번 일지도
모르는 기회를 향해 Let’s go
빨라진 Heartbeat
본능을 믿고 달려 직진
앞으로 앞으로 가 직진
앞으로 앞으로 가 직진
멈출 생각 없어 난 Movin
Yeah 다 들이받아야 돼
앞으로 앞으로 가 직진
앞으로 앞으로 가 직진
멈출 생각 없어 난 Movin
Yeah 난 더 빨리 가야 해
돈 사랑 마치 물 불
둘 다 갖지 못해 국룰
근데 네 앞에 내가 누구
그 룰 싹 다 엎어버릴 거야 Kung fu
Kick 내가 Pick 한건 늘 I get it
씩씩하게 직진해 온 걸 넌 알지
내 뒤 아닌 옆자린 너가 Keep 해
다 비켜 우린 더 빨리 가야 해
한번 일지도
모르는 기회를 향해 Let’s go
빨라진 Heartbeat
본능을 믿고 달려 직진
앞으로 앞으로 가 직진
앞으로 앞으로 가 직진
멈출 생각 없어 난 Movin
Yeah 다 들이받아야 돼
앞으로 앞으로 가 직진
앞으로 앞으로 가 직진
멈출 생각 없어 난 Movin
Yeah 난 더 빨리 가야 해"
1281,유지니,Dead Inside,"Since the beginning of our tragic Love
I have wondered if it was worth it all
But I left behind
My dreading goodbye
But you played me
you broke me
And now I’m dead inside
You know
Now I’m dead inside
I should know better
But there’s no control
Dying still is better than letting go
So ill fall apart as you watch afar
Oh so slowly you made me
be so dead inside
You know
AH AH AH
Who knows my pain
forming Inside
I am afraid losing my pride
Who knows the rain
Falling inside
Lies after lies
my heart is dead inside
Now I am seeing
there’s two sides to life
One where there people
are living so high
But I got sucked in
and there’s no light
Now I’m known as the girl
who is so dead inside
You know
AH AH AH
Who knows my pain
forming Inside
I am afraid losing my pride
Who knows the rain
Falling inside
Lies after lies
my heart is dead inside"
